ID,ชนิด,รหัสสินค้า,"GTIN, UPC, EAN, or ISBN",ชื่อ,เผยแพร่แล้ว,เป็นรายการเด่นหรือไม่,การมองเห็นในแค็ตตาล็อก,คำอธิบายแบบย่อ,คำอธิบาย,วันเริ่มต้นลดราคา,วันสิ้นสุดการลดราคา,สถานะภาษี,กลุ่มภาษี,มีสินค้าในคลังสินค้า?,คลังสินค้า,สินค้าคงคลังเหลือน้อย,อนุญาตให้จองสินค้าหรือไม่,"จำกัดการขายแค่ 1 ชิ้นหรือไม่?","น้ำหนัก (กก.)","ยาว (เซนติเมตร)","กว้าง (เซนติเมตร)","สูง (เซนติเมตร)",เปิดให้ผู้ใช้รีวิวสินค้า?,บันทึกในการสั่งซื้อ,ราคาที่ลด,ราคาปกติ,หมวดหมู่,ป้ายกำกับ,ประเภทการจัดส่ง,ไฟล์รูปภาพ,ลิมิตจำนวนดาวน์โหลด,วันหมดอายุดาวน์โหลด,หลัก,สินค้ากลุ่ม,Up-sells,Cross-sells,"URL ภายนอก",ข้อความของปุ่ม,ตำแหน่ง,แบรนด์,"Product Swatch Type","Product Swatch Type Options","Product Brands","ชื่อคุณสมบัติ 1","ค่าคุณสมบัติ 1 ","คุณสมบัติภายนอกที่เห็นได้ 1","คุณสมบัติทั่วไป 1"
\n• ขนาดความสูงของวอยซ์ไมค์ : 6 ซม.",,,taxable,,1,,,0,0,0.1,4,4,6,0,,,160,"คอนเนคเตอร์ สายเคเบิล และอุปกรณ์เสริม > VOICE COIL, คอนเนคเตอร์ สายเคเบิล และอุปกรณ์เสริม",,,"https://sahakhun.com/wp-content/uploads/2025/11/905VSG360-A.jpg, https://sahakhun.com/wp-content/uploads/2025/11/905VSG360-B.jpg, https://sahakhun.com/wp-content/uploads/2025/11/905VSG360-C.jpg, https://sahakhun.com/wp-content/uploads/2025/11/905VSG360-D.jpg, https://sahakhun.com/wp-content/uploads/2025/11/905VSG360-E.jpg",,,,,,,,,0,,,,,,,,
5418,variation,911C16EXO,,"ปลั๊กแคนนอน แกนทอง (อย่างดี) MITSUMI EXTRA C16-EX - ส้ม",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,50,,,,https://sahakhun.com/wp-content/uploads/2024/11/911C16EX-1.jpg,,,911C16EX,,,,,,1,,"a:1:{s:32:""70dda5dfb8053dc6d1c492574bce9bfd"";a:3:{s:12:""display_type"";s:7:""default"";s:13:""display_label"";s:7:""default"";s:12:""display_size"";s:7:""default"";}}","a:1:{s:32:""70dda5dfb8053dc6d1c492574bce9bfd"";a:5:{s:32:""888546061270d8bb8db93c95d5601a2e"";a:4:{s:4:""type"";s:5:""color"";s:5:""color"";s:7:""#ffffff"";s:5:""image"";s:75:""https://sahakhun.com/wp-content/uploads/woocommerce-placeholder-300x300.png"";s:8:""image_id"";s:0:"""";}s:32:""a0ab41f45e09f654b4393b51d1e70832"";a:4:{s:4:""type"";s:5:""color"";s:5:""color"";s:7:""#ffffff"";s:5:""image"";s:75:""https://sahakhun.com/wp-content/uploads/woocommerce-placeholder-300x300.png"";s:8:""image_id"";s:0:"""";}s:32:""fc18b653491657bc5b61dac76e1d02f3"";a:4:{s:4:""type"";s:5:""color"";s:5:""color"";s:7:""#ffffff"";s:5:""image"";s:75:""https://sahakhun.com/wp-content/uploads/woocommerce-placeholder-300x300.png"";s:8:""image_id"";s:0:"""";}s:32:""5346afe77c2c1ce6bd34da0f3e8e4735"";a:4:{s:4:""type"";s:5:""color"";s:5:""color"";s:7:""#ffffff"";s:5:""image"";s:75:""https://sahakhun.com/wp-content/uploads/woocommerce-placeholder-300x300.png"";s:8:""image_id"";s:0:"""";}s:32:""e45bfefbe156a7ebd8e72fa98c56032b"";a:4:{s:4:""type"";s:5:""color"";s:5:""color"";s:7:""#ffffff"";s:5:""image"";s:75:""https://sahakhun.com/wp-content/uploads/woocommerce-placeholder-300x300.png"";s:8:""image_id"";s:0:"""";}}}",,Color,ส้ม,,0
5419,variation,911C16EXB,,"ปลั๊กแคนนอน แกนทอง (อย่างดี) MITSUMI EXTRA C16-EX - ดำ",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,50,,,,https://sahakhun.com/wp-content/uploads/2024/11/911C16EX-2.jpg,,,911C16EX,,,,,,2,,"a:1:{s:32:""70dda5dfb8053dc6d1c492574bce9bfd"";a:3:{s:12:""display_type"";s:7:""default"";s:13:""display_label"";s:7:""default"";s:12:""display_size"";s:7:""default"";}}","a:1:{s:32:""70dda5dfb8053dc6d1c492574bce9bfd"";a:5:{s:32:""888546061270d8bb8db93c95d5601a2e"";a:4:{s:4:""type"";s:5:""color"";s:5:""color"";s:7:""#ffffff"";s:5:""image"";s:75:""https://sahakhun.com/wp-content/uploads/woocommerce-placeholder-300x300.png"";s:8:""image_id"";s:0:"""";}s:32:""a0ab41f45e09f654b4393b51d1e70832"";a:4:{s:4:""type"";s:5:""color"";s:5:""color"";s:7:""#ffffff"";s:5:""image"";s:75:""https://sahakhun.com/wp-content/uploads/woocommerce-placeholder-300x300.png"";s:8:""image_id"";s:0:"""";}s:32:""fc18b653491657bc5b61dac76e1d02f3"";a:4:{s:4:""type"";s:5:""color"";s:5:""color"";s:7:""#ffffff"";s:5:""image"";s:75:""https://sahakhun.com/wp-content/uploads/woocommerce-placeholder-300x300.png"";s:8:""image_id"";s:0:"""";}s:32:""5346afe77c2c1ce6bd34da0f3e8e4735"";a:4:{s:4:""type"";s:5:""color"";s:5:""color"";s:7:""#ffffff"";s:5:""image"";s:75:""https://sahakhun.com/wp-content/uploads/woocommerce-placeholder-300x300.png"";s:8:""image_id"";s:0:"""";}s:32:""e45bfefbe156a7ebd8e72fa98c56032b"";a:4:{s:4:""type"";s:5:""color"";s:5:""color"";s:7:""#ffffff"";s:5:""image"";s:75:""https://sahakhun.com/wp-content/uploads/woocommerce-placeholder-300x300.png"";s:8:""image_id"";s:0:"""";}}}",,Color,ดำ,,0
5420,variation,911C16EXY,,"ปลั๊กแคนนอน แกนทอง (อย่างดี) MITSUMI EXTRA C16-EX - เหลือง",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,50,,,,https://sahakhun.com/wp-content/uploads/2024/11/911C16EX-3.jpg,,,911C16EX,,,,,,3,,"a:1:{s:32:""70dda5dfb8053dc6d1c492574bce9bfd"";a:3:{s:12:""display_type"";s:7:""default"";s:13:""display_label"";s:7:""default"";s:12:""display_size"";s:7:""default"";}}","a:1:{s:32:""70dda5dfb8053dc6d1c492574bce9bfd"";a:5:{s:32:""888546061270d8bb8db93c95d5601a2e"";a:4:{s:4:""type"";s:5:""color"";s:5:""color"";s:7:""#ffffff"";s:5:""image"";s:75:""https://sahakhun.com/wp-content/uploads/woocommerce-placeholder-300x300.png"";s:8:""image_id"";s:0:"""";}s:32:""a0ab41f45e09f654b4393b51d1e70832"";a:4:{s:4:""type"";s:5:""color"";s:5:""color"";s:7:""#ffffff"";s:5:""image"";s:75:""https://sahakhun.com/wp-content/uploads/woocommerce-placeholder-300x300.png"";s:8:""image_id"";s:0:"""";}s:32:""fc18b653491657bc5b61dac76e1d02f3"";a:4:{s:4:""type"";s:5:""color"";s:5:""color"";s:7:""#ffffff"";s:5:""image"";s:75:""https://sahakhun.com/wp-content/uploads/woocommerce-placeholder-300x300.png"";s:8:""image_id"";s:0:"""";}s:32:""5346afe77c2c1ce6bd34da0f3e8e4735"";a:4:{s:4:""type"";s:5:""color"";s:5:""color"";s:7:""#ffffff"";s:5:""image"";s:75:""https://sahakhun.com/wp-content/uploads/woocommerce-placeholder-300x300.png"";s:8:""image_id"";s:0:"""";}s:32:""e45bfefbe156a7ebd8e72fa98c56032b"";a:4:{s:4:""type"";s:5:""color"";s:5:""color"";s:7:""#ffffff"";s:5:""image"";s:75:""https://sahakhun.com/wp-content/uploads/woocommerce-placeholder-300x300.png"";s:8:""image_id"";s:0:"""";}}}",,Color,เหลือง,,0
5421,variation,911C16EXG,,"ปลั๊กแคนนอน แกนทอง (อย่างดี) MITSUMI EXTRA C16-EX - เขียว",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,50,,,,https://sahakhun.com/wp-content/uploads/2024/11/911C16EX-4.jpg,,,911C16EX,,,,,,4,,"a:1:{s:32:""70dda5dfb8053dc6d1c492574bce9bfd"";a:3:{s:12:""display_type"";s:7:""default"";s:13:""display_label"";s:7:""default"";s:12:""display_size"";s:7:""default"";}}","a:1:{s:32:""70dda5dfb8053dc6d1c492574bce9bfd"";a:5:{s:32:""888546061270d8bb8db93c95d5601a2e"";a:4:{s:4:""type"";s:5:""color"";s:5:""color"";s:7:""#ffffff"";s:5:""image"";s:75:""https://sahakhun.com/wp-content/uploads/woocommerce-placeholder-300x300.png"";s:8:""image_id"";s:0:"""";}s:32:""a0ab41f45e09f654b4393b51d1e70832"";a:4:{s:4:""type"";s:5:""color"";s:5:""color"";s:7:""#ffffff"";s:5:""image"";s:75:""https://sahakhun.com/wp-content/uploads/woocommerce-placeholder-300x300.png"";s:8:""image_id"";s:0:"""";}s:32:""fc18b653491657bc5b61dac76e1d02f3"";a:4:{s:4:""type"";s:5:""color"";s:5:""color"";s:7:""#ffffff"";s:5:""image"";s:75:""https://sahakhun.com/wp-content/uploads/woocommerce-placeholder-300x300.png"";s:8:""image_id"";s:0:"""";}s:32:""5346afe77c2c1ce6bd34da0f3e8e4735"";a:4:{s:4:""type"";s:5:""color"";s:5:""color"";s:7:""#ffffff"";s:5:""image"";s:75:""https://sahakhun.com/wp-content/uploads/woocommerce-placeholder-300x300.png"";s:8:""image_id"";s:0:"""";}s:32:""e45bfefbe156a7ebd8e72fa98c56032b"";a:4:{s:4:""type"";s:5:""color"";s:5:""color"";s:7:""#ffffff"";s:5:""image"";s:75:""https://sahakhun.com/wp-content/uploads/woocommerce-placeholder-300x300.png"";s:8:""image_id"";s:0:"""";}}}",,Color,เขียว,,0
5422,variation,911C16EXBL,,"ปลั๊กแคนนอน แกนทอง (อย่างดี) MITSUMI EXTRA C16-EX - น้ำเงิน",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,50,,,,https://sahakhun.com/wp-content/uploads/2024/11/911C16EX-5.jpg,,,911C16EX,,,,,,5,,"a:1:{s:32:""70dda5dfb8053dc6d1c492574bce9bfd"";a:3:{s:12:""display_type"";s:7:""default"";s:13:""display_label"";s:7:""default"";s:12:""display_size"";s:7:""default"";}}","a:1:{s:32:""70dda5dfb8053dc6d1c492574bce9bfd"";a:5:{s:32:""888546061270d8bb8db93c95d5601a2e"";a:4:{s:4:""type"";s:5:""color"";s:5:""color"";s:7:""#ffffff"";s:5:""image"";s:75:""https://sahakhun.com/wp-content/uploads/woocommerce-placeholder-300x300.png"";s:8:""image_id"";s:0:"""";}s:32:""a0ab41f45e09f654b4393b51d1e70832"";a:4:{s:4:""type"";s:5:""color"";s:5:""color"";s:7:""#ffffff"";s:5:""image"";s:75:""https://sahakhun.com/wp-content/uploads/woocommerce-placeholder-300x300.png"";s:8:""image_id"";s:0:"""";}s:32:""fc18b653491657bc5b61dac76e1d02f3"";a:4:{s:4:""type"";s:5:""color"";s:5:""color"";s:7:""#ffffff"";s:5:""image"";s:75:""https://sahakhun.com/wp-content/uploads/woocommerce-placeholder-300x300.png"";s:8:""image_id"";s:0:"""";}s:32:""5346afe77c2c1ce6bd34da0f3e8e4735"";a:4:{s:4:""type"";s:5:""color"";s:5:""color"";s:7:""#ffffff"";s:5:""image"";s:75:""https://sahakhun.com/wp-content/uploads/woocommerce-placeholder-300x300.png"";s:8:""image_id"";s:0:"""";}s:32:""e45bfefbe156a7ebd8e72fa98c56032b"";a:4:{s:4:""type"";s:5:""color"";s:5:""color"";s:7:""#ffffff"";s:5:""image"";s:75:""https://sahakhun.com/wp-content/uploads/woocommerce-placeholder-300x300.png"";s:8:""image_id"";s:0:"""";}}}",,Color,น้ำเงิน,,0
5423,variable,903MP23,,"MITSUMI MP-23 โทรโข่ง 5"" 40W อัด+ชาร์จ+USB+BT",1,0,visible,,"• กำลังขับสูงสุด 40 วัตต์
\n
\n• พร้อมฟังก์ชั่นเสียงดนตรี / ไซเรน
\n
\n• เปลี่ยนเสียงสัญญาณเตือนได้ 6 เสียง
\n
\n• บันทึกเสียงได้นาน 200 วินาที
\n
\n• รองรับ USB และ SD การ์ดสำหรับเล่นไฟล์ MP3
\n
\n• ช่อง AUX อินพุท 3.5 มม. สำหรับต่ออุปกรณ์ภายนอก
\n
\n• เชื่อมต่อผ่านบลูทูธ
\n
\n• เสียงใส ชัดเจน ไกลถึง 700 เมตร
\n
\n• ด้ามจับพับเก็บได้พร้อมสายคล้องมือ
\n
\n• ใช้ถ่านชาร์จ 18650 ลิเทียม 3.7 โวลท์ 1 หรือ 2 ก้อน หรือ ถ่านขนาด D x 3 ก้อน
\n
\n• สามารถเล่นต่อเนื่องได้นาน 5-8 ชั่วโมง
\n
\n• ชาร์จไฟผ่านสาย USB 5V
\n
\n• ขนาด ø130 มม. x 235 มม.
\n
\n• น้ำหนัก 0.6 กก. ไม่รวมแบตเตอรี่",,,taxable,,1,,,0,0,0.7,14,14,24,0,,,,"เครื่องเสียงกลางแจ้ง > MEGAPHONE, เครื่องเสียงกลางแจ้ง",,,"https://sahakhun.com/wp-content/uploads/2025/11/MP-23-A.jpg, https://sahakhun.com/wp-content/uploads/2025/11/MP-23-C.jpg, https://sahakhun.com/wp-content/uploads/2025/11/MP-23-B.jpg, https://sahakhun.com/wp-content/uploads/2025/11/MP-23-D.jpg",,,,,,,,,0,,"a:1:{s:32:""70dda5dfb8053dc6d1c492574bce9bfd"";a:3:{s:12:""display_type"";s:7:""default"";s:13:""display_label"";s:7:""default"";s:12:""display_size"";s:7:""default"";}}","a:1:{s:32:""70dda5dfb8053dc6d1c492574bce9bfd"";a:2:{s:32:""e45bfefbe156a7ebd8e72fa98c56032b"";a:4:{s:4:""type"";s:5:""color"";s:5:""color"";s:7:""#ffffff"";s:5:""image"";s:75:""https://sahakhun.com/wp-content/uploads/woocommerce-placeholder-300x300.png"";s:8:""image_id"";s:0:"""";}s:32:""888546061270d8bb8db93c95d5601a2e"";a:4:{s:4:""type"";s:5:""color"";s:5:""color"";s:7:""#ffffff"";s:5:""image"";s:75:""https://sahakhun.com/wp-content/uploads/woocommerce-placeholder-300x300.png"";s:8:""image_id"";s:0:"""";}}}",,Color,"น้ำเงิน, ส้ม",1,0
5425,variation,903MP23BL,,"MITSUMI MP-23 โทรโข่ง 5"" 40W อัด+ชาร์จ+USB+BT - น้ำเงิน",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,420,,,,https://sahakhun.com/wp-content/uploads/2025/11/MP-23-B.jpg,,,903MP23,,,,,,1,,"a:1:{s:32:""70dda5dfb8053dc6d1c492574bce9bfd"";a:3:{s:12:""display_type"";s:7:""default"";s:13:""display_label"";s:7:""default"";s:12:""display_size"";s:7:""default"";}}","a:1:{s:32:""70dda5dfb8053dc6d1c492574bce9bfd"";a:2:{s:32:""e45bfefbe156a7ebd8e72fa98c56032b"";a:4:{s:4:""type"";s:5:""color"";s:5:""color"";s:7:""#ffffff"";s:5:""image"";s:75:""https://sahakhun.com/wp-content/uploads/woocommerce-placeholder-300x300.png"";s:8:""image_id"";s:0:"""";}s:32:""888546061270d8bb8db93c95d5601a2e"";a:4:{s:4:""type"";s:5:""color"";s:5:""color"";s:7:""#ffffff"";s:5:""image"";s:75:""https://sahakhun.com/wp-content/uploads/woocommerce-placeholder-300x300.png"";s:8:""image_id"";s:0:"""";}}}",,Color,น้ำเงิน,,0
5426,variation,903MP23O,,"MITSUMI MP-23 โทรโข่ง 5"" 40W อัด+ชาร์จ+USB+BT - ส้ม",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,420,,,,https://sahakhun.com/wp-content/uploads/2025/11/MP-23-C.jpg,,,903MP23,,,,,,2,,"a:1:{s:32:""70dda5dfb8053dc6d1c492574bce9bfd"";a:3:{s:12:""display_type"";s:7:""default"";s:13:""display_label"";s:7:""default"";s:12:""display_size"";s:7:""default"";}}","a:1:{s:32:""70dda5dfb8053dc6d1c492574bce9bfd"";a:2:{s:32:""e45bfefbe156a7ebd8e72fa98c56032b"";a:4:{s:4:""type"";s:5:""color"";s:5:""color"";s:7:""#ffffff"";s:5:""image"";s:75:""https://sahakhun.com/wp-content/uploads/woocommerce-placeholder-300x300.png"";s:8:""image_id"";s:0:"""";}s:32:""888546061270d8bb8db93c95d5601a2e"";a:4:{s:4:""type"";s:5:""color"";s:5:""color"";s:7:""#ffffff"";s:5:""image"";s:75:""https://sahakhun.com/wp-content/uploads/woocommerce-placeholder-300x300.png"";s:8:""image_id"";s:0:"""";}}}",,Color,ส้ม,,0
5434,variation,912R104B,,"แจ๊ค RCA 1 รู ติดแท่นเหล็กสีทอง - คาดสีดำ",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,8,,,,https://sahakhun.com/wp-content/uploads/2024/11/912R104-2.jpg,,,912R104,,,,,,1,,"a:1:{s:32:""70dda5dfb8053dc6d1c492574bce9bfd"";a:3:{s:12:""display_type"";s:7:""default"";s:13:""display_label"";s:7:""default"";s:12:""display_size"";s:7:""default"";}}","a:1:{s:32:""70dda5dfb8053dc6d1c492574bce9bfd"";a:4:{s:32:""b81fe9f793d902ce20c2aa39625e8510"";a:4:{s:4:""type"";s:5:""color"";s:5:""color"";s:7:""#ffffff"";s:5:""image"";s:75:""https://sahakhun.com/wp-content/uploads/woocommerce-placeholder-300x300.png"";s:8:""image_id"";s:0:"""";}s:32:""0cbc23770b44cf83f973c7a729c838ff"";a:4:{s:4:""type"";s:5:""color"";s:5:""color"";s:7:""#ffffff"";s:5:""image"";s:75:""https://sahakhun.com/wp-content/uploads/woocommerce-placeholder-300x300.png"";s:8:""image_id"";s:0:"""";}s:32:""4972a1bacb578569be3b7ee299bed5e9"";a:4:{s:4:""type"";s:5:""color"";s:5:""color"";s:7:""#ffffff"";s:5:""image"";s:75:""https://sahakhun.com/wp-content/uploads/woocommerce-placeholder-300x300.png"";s:8:""image_id"";s:0:"""";}s:32:""16d17b29c16011a657736530fd97597f"";a:4:{s:4:""type"";s:5:""color"";s:5:""color"";s:7:""#ffffff"";s:5:""image"";s:75:""https://sahakhun.com/wp-content/uploads/woocommerce-placeholder-300x300.png"";s:8:""image_id"";s:0:"""";}}}",,Color,คาดสีดำ,,0
5435,variation,912R104R,,"แจ๊ค RCA 1 รู ติดแท่นเหล็กสีทอง - คาดสีแดง",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,8,,,,https://sahakhun.com/wp-content/uploads/2024/11/912R104-1.jpg,,,912R104,,,,,,2,,"a:1:{s:32:""70dda5dfb8053dc6d1c492574bce9bfd"";a:3:{s:12:""display_type"";s:7:""default"";s:13:""display_label"";s:7:""default"";s:12:""display_size"";s:7:""default"";}}","a:1:{s:32:""70dda5dfb8053dc6d1c492574bce9bfd"";a:4:{s:32:""b81fe9f793d902ce20c2aa39625e8510"";a:4:{s:4:""type"";s:5:""color"";s:5:""color"";s:7:""#ffffff"";s:5:""image"";s:75:""https://sahakhun.com/wp-content/uploads/woocommerce-placeholder-300x300.png"";s:8:""image_id"";s:0:"""";}s:32:""0cbc23770b44cf83f973c7a729c838ff"";a:4:{s:4:""type"";s:5:""color"";s:5:""color"";s:7:""#ffffff"";s:5:""image"";s:75:""https://sahakhun.com/wp-content/uploads/woocommerce-placeholder-300x300.png"";s:8:""image_id"";s:0:"""";}s:32:""4972a1bacb578569be3b7ee299bed5e9"";a:4:{s:4:""type"";s:5:""color"";s:5:""color"";s:7:""#ffffff"";s:5:""image"";s:75:""https://sahakhun.com/wp-content/uploads/woocommerce-placeholder-300x300.png"";s:8:""image_id"";s:0:"""";}s:32:""16d17b29c16011a657736530fd97597f"";a:4:{s:4:""type"";s:5:""color"";s:5:""color"";s:7:""#ffffff"";s:5:""image"";s:75:""https://sahakhun.com/wp-content/uploads/woocommerce-placeholder-300x300.png"";s:8:""image_id"";s:0:"""";}}}",,Color,คาดสีแดง,,0
5436,variation,912R104W,,"แจ๊ค RCA 1 รู ติดแท่นเหล็กสีทอง - คาดสีขาว",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,8,,,,https://sahakhun.com/wp-content/uploads/2024/11/912R104-4.jpg,,,912R104,,,,,,3,,"a:1:{s:32:""70dda5dfb8053dc6d1c492574bce9bfd"";a:3:{s:12:""display_type"";s:7:""default"";s:13:""display_label"";s:7:""default"";s:12:""display_size"";s:7:""default"";}}","a:1:{s:32:""70dda5dfb8053dc6d1c492574bce9bfd"";a:4:{s:32:""b81fe9f793d902ce20c2aa39625e8510"";a:4:{s:4:""type"";s:5:""color"";s:5:""color"";s:7:""#ffffff"";s:5:""image"";s:75:""https://sahakhun.com/wp-content/uploads/woocommerce-placeholder-300x300.png"";s:8:""image_id"";s:0:"""";}s:32:""0cbc23770b44cf83f973c7a729c838ff"";a:4:{s:4:""type"";s:5:""color"";s:5:""color"";s:7:""#ffffff"";s:5:""image"";s:75:""https://sahakhun.com/wp-content/uploads/woocommerce-placeholder-300x300.png"";s:8:""image_id"";s:0:"""";}s:32:""4972a1bacb578569be3b7ee299bed5e9"";a:4:{s:4:""type"";s:5:""color"";s:5:""color"";s:7:""#ffffff"";s:5:""image"";s:75:""https://sahakhun.com/wp-content/uploads/woocommerce-placeholder-300x300.png"";s:8:""image_id"";s:0:"""";}s:32:""16d17b29c16011a657736530fd97597f"";a:4:{s:4:""type"";s:5:""color"";s:5:""color"";s:7:""#ffffff"";s:5:""image"";s:75:""https://sahakhun.com/wp-content/uploads/woocommerce-placeholder-300x300.png"";s:8:""image_id"";s:0:"""";}}}",,Color,คาดสีขาว,,0
5437,variation,912R104Y,,"แจ๊ค RCA 1 รู ติดแท่นเหล็กสีทอง - คาดสีเหลือง",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,8,,,,https://sahakhun.com/wp-content/uploads/2024/11/912R104-3.jpg,,,912R104,,,,,,4,,"a:1:{s:32:""70dda5dfb8053dc6d1c492574bce9bfd"";a:3:{s:12:""display_type"";s:7:""default"";s:13:""display_label"";s:7:""default"";s:12:""display_size"";s:7:""default"";}}","a:1:{s:32:""70dda5dfb8053dc6d1c492574bce9bfd"";a:4:{s:32:""b81fe9f793d902ce20c2aa39625e8510"";a:4:{s:4:""type"";s:5:""color"";s:5:""color"";s:7:""#ffffff"";s:5:""image"";s:75:""https://sahakhun.com/wp-content/uploads/woocommerce-placeholder-300x300.png"";s:8:""image_id"";s:0:"""";}s:32:""0cbc23770b44cf83f973c7a729c838ff"";a:4:{s:4:""type"";s:5:""color"";s:5:""color"";s:7:""#ffffff"";s:5:""image"";s:75:""https://sahakhun.com/wp-content/uploads/woocommerce-placeholder-300x300.png"";s:8:""image_id"";s:0:"""";}s:32:""4972a1bacb578569be3b7ee299bed5e9"";a:4:{s:4:""type"";s:5:""color"";s:5:""color"";s:7:""#ffffff"";s:5:""image"";s:75:""https://sahakhun.com/wp-content/uploads/woocommerce-placeholder-300x300.png"";s:8:""image_id"";s:0:"""";}s:32:""16d17b29c16011a657736530fd97597f"";a:4:{s:4:""type"";s:5:""color"";s:5:""color"";s:7:""#ffffff"";s:5:""image"";s:75:""https://sahakhun.com/wp-content/uploads/woocommerce-placeholder-300x300.png"";s:8:""image_id"";s:0:"""";}}}",,Color,คาดสีเหลือง,,0
5438,simple,905MT860,,"ไมโครโฟนห้องประชุมมีไฟ+เสียง คอยาว60ซม. BEST รุ่น MT-860",1,0,visible,,"รายละเอียดสินค้า
